bill_id,entity,entity_type,n
1800662,florida_statutes,GPE,2
1800662,hb1639_-_00,ORG,9
1800662,s._627.6411,ORG,1
1800662,the_board_of_immigration_appeals,ORG,1
1800662,the_legislature_of_the_state_of_florida,ORG,1
1800662,the_united_60_states_department_of_homeland_security,ORG,1
1800662,the_united_88_states_citizenship_and_immigration_services,ORG,1
1800662,the_united_states,GPE,4
1800662,the_united_states_citizenship,GPE,1
1800662,the_united_states_citizenship_and_immigration_services,GPE,2
1800662,the_united_states_department_of_homeland_security,ORG,1
1800662,united_states,GPE,2
1800662,united_states_department_of_homeland_73,ORG,1
1800662,united_states_department_of_homeland_security,ORG,1
1800662,united_states_department_of_state,ORG,1
1800662,united_states_visa,ORG,1
1800885,cascade,ORG,1
1800885,second_substitute_house,ORG,1
1800885,the_legislature_of_the_state_of_washington,ORG,1
1800885,washington,GPE,1
1800929,b_)_management,ORG,1
1800929,congress,ORG,1
1800929,g_)_evaluation,ORG,1
1800929,house,ORG,1
1800929,medicaid,ORG,6
1800929,medicare,ORG,1
1800929,oregon,GPE,1
1800929,rcw_18.225.180_and,ORG,1
1800929,rcw_43.70.533,ORG,1
1800929,rcw_48.43.715,ORG,1
1800929,rcw_74.09.5223,ORG,2
1800929,the_american_board_of_examiners_in_professional_psychology,ORG,1
1800929,the_council_on_social_work_education,ORG,3
1800929,the_department_of_children,ORG,1
1800929,the_legislature_of_the_state_of,ORG,1
1800929,the_national_association_of_insurance,ORG,1
1800929,the_united_states,GPE,1
1800929,united_states,GPE,1
1800929,vi_)_group,ORG,1
1800929,wac,ORG,1
1800929,washington,GPE,9
1807992,new_york,GPE,2
1807992,the_committee_on_higher_education,ORG,1
1808037,2)(d,ORG,1
1808037,develop,ORG,1
1808037,federal_food_and_drug_administration,ORG,2
1808037,hospice,ORG,1
1808037,medicare,ORG,1
1808037,rcw_15.140.020,ORG,2
1808037,rcw_18.36a.040,ORG,1
1808037,rcw_18.64.011,ORG,1
1808037,rcw_69.50.335,ORG,1
1808037,rcw_69.51a.010,ORG,5
1808037,recognition,ORG,1
1808037,"rivers_,_muzzall_,_dhingra",ORG,1
1808037,thc,ORG,2
1808037,the_(_(_commission,ORG,2
1808037,the_commonwealth_of_puerto_rico,ORG,1
1808037,the_district_of_columbia,GPE,1
1808037,the_drug_enforcement_administration,ORG,1
1808037,the_legislature_of_the_state_of_washington,ORG,1
1808037,the_optometry_board,ORG,1
1808037,the_united_states,GPE,8
1808037,the_united_states_department_of_justice,GPE,1
1808037,united_states,GPE,4
1808037,warehouseperson,GPE,1
1808037,washington,GPE,14
1808037,washington_medical_commission,ORG,1
1808209,house,ORG,1
1808209,invite_nonwork_group,ORG,2
1808209,medicaid,ORG,3
1808209,practice_institute,ORG,1
1808209,representatives_callan,ORG,1
1808209,senate_committee,ORG,1
1808209,t.r.,ORG,4
1808209,the_behavioral_health_service,ORG,2
1808209,the_department_of_children,ORG,1
1808209,the_department_of_health,ORG,1
1808209,the_developmental_disability_administration,ORG,1
1808209,the_health_care_authority,ORG,4
1808209,the_house_of_representatives_office,ORG,1
1808209,the_legislature_of_the_state_of,ORG,1
1808209,washington,GPE,4
1808209,xv,ORG,1
1808209,xvii,ORG,1
1808292,develop,ORG,1
1808292,house,ORG,1
1808292,superintendent_of_public,ORG,1
1808292,the_legislature_of_the_state_of_washington,ORG,1
1808292,the_united_states,GPE,1
1808292,the_washington_association_of_educational_service_districts,ORG,2
1808292,washington,GPE,7
1808496,1017,ORG,1
1808496,135th_general_assembly,ORG,1
1808496,248,ORG,1
1808496,403,ORG,1
1808496,612,ORG,1
1808496,712,ORG,1
1808496,766,ORG,1
1808496,774,ORG,1
1808496,a._executive_committee,ORG,1
1808496,a._federal_bureau_of_investigation,ORG,1
1808496,a_compact_privilege,ORG,3
1808496,a_licensing_authority,ORG,3
1808496,acend,ORG,2
1808496,adverse_action,ORG,6
1808496,an_alternative_program,ORG,1
1808496,another_remote_state,ORG,1
1808496,"b._""_active_military",ORG,1
1808496,b._communication,ORG,1
1808496,b._membership,ORG,1
1808496,bb,GPE,1
1808496,c._any_jurisprudence_requirements,ORG,1
1808496,c._current,ORG,1
1808496,c._ensure_compact,ORG,1
1808496,c._the_compact_commission,ORG,1
1808496,cdr,ORG,3
1808496,compact,ORG,1
1808496,compact_commission,ORG,10
1808496,compact_member_states,ORG,1
1808496,compact_privilege,ORG,1
1808496,compact_privilege_and_adverse_action,ORG,1
1808496,compact_privileges,ORG,2
1808496,continuing_education,ORG,1
1808496,current_significant_investigative_information,ORG,2
1808496,d._prepare,ORG,1
1808496,data_system,ORG,2
1808496,e._negotiation,ORG,1
1808496,e._the_compact_commission,ORG,1
1808496,executive_committee,ORG,3
1808496,f._monitor_compact,ORG,1
1808496,g._financing_of,ORG,1
1808496,g._the_compact_commission,ORG,1
1808496,"h._""_compact_commission",ORG,1
1808496,home_state,ORG,15
1808496,home_state_license,ORG,9
1808496,home_states,GPE,1
1808496,"i._""_compact_privilege",ORG,1
1808496,i._dispute_resolution_1,ORG,1
1808496,i._investigative,ORG,1
1808496,i._vest,ORG,1
1808496,investigative_information,ORG,1
1808496,"j._""_current_significant_investigative_information",ORG,1
1808496,j._enforcement_1,ORG,1
1808496,j._information,ORG,1
1808496,jurisprudence_requirements,ORG,1
1808496,licensee,ORG,1
1808496,licensing_authority,ORG,7
1808496,m._the_compact_commission,ORG,1
1808496,member_state,ORG,3
1808496,member_state_'s,ORG,1
1808496,member_state_'s_licensing_authority,ORG,1
1808496,member_states,GPE,2
1808496,"n._""_executive_committee",ORG,1
1808496,notify_the_compact_commission,ORG,2
1808496,"o._""_home_state",ORG,1
1808496,ohio,GPE,1
1808496,practice_of_dietetics,ORG,3
1808496,"q._""_jurisprudence_requirement",ORG,1
1808496,rdn,ORG,1
1808496,remote_state,ORG,3
1808496,single_state_license,ORG,2
1808496,states,GPE,4
1808496,"t._""_licensing_authority",ORG,1
1808496,"the_""_dietitian_licensure_compact",ORG,1
1808496,the_accreditation_council_for_education_in,ORG,1
1808496,the_compact_and_rules,ORG,2
1808496,the_compact_commission,ORG,112
1808496,the_compact_commission_'s,ORG,12
1808496,the_compact_commission_1,ORG,2
1808496,the_council_on_higher_education_accreditation,ORG,1
1808496,the_data_system,ORG,11
1808496,the_dietitian_licensure_compact,ORG,1
1808496,the_dietitian_licensure_compact_commission,ORG,2
1808496,the_district_of_columbia,GPE,3
1808496,the_executive_committee,ORG,9
1808496,the_federal_bureau_of_investigation,ORG,3
1808496,the_general_assembly_of_the_state_of_ohio,ORG,1
1808496,the_home_state,GPE,6
1808496,the_home_state_'s,GPE,1
1808496,the_home_state_'s,ORG,1
1808496,the_home_state_license,ORG,4
1808496,the_licensee_'s_compact_privilege(s,ORG,1
1808496,the_licensee_'s_compact_privileges,ORG,1
1808496,the_licensing_authority,ORG,1
1808496,the_member_state,ORG,1
1808496,the_member_states,GPE,5
1808496,the_member_states_',GPE,1
1808496,the_national_guard_and_reserve,ORG,1
1808496,the_practice_of_dietetics,ORG,7
1808496,the_remote_state(s,ORG,1
1808496,the_rules_and_bylaws,ORG,1
1808496,the_rules_of_the_compact_commission,ORG,6
1808496,the_rules_or_bylaws,ORG,1
1808496,the_rules_or_bylaws_of_the_compact_commission,ORG,1
1808496,the_single_state_license,ORG,1
1808496,the_u.s._district_court,ORG,1
1808496,the_united_states,GPE,2
1808496,the_united_states_department_of_education,GPE,1
1808496,the_united_states_department_of_education,ORG,3
1808496,the_united_states_district_court,GPE,1
1808496,the_united_states_of_america,GPE,1
1808496,"x._""_remote_state",ORG,1
1809685,new_york,GPE,1
1809685,the_committee_on_education_an,ORG,1
1810039,"griffey_,_stearns_,_fosse",ORG,1
1810039,house,ORG,1
1810039,mosbrucker,ORG,1
1810039,ramel,GPE,1
1810039,rcw_71.24.618,ORG,1
1810039,the_behavioral_health_agency,ORG,12
1810039,the_behavioral_health_service_provider,ORG,1
1810039,the_legislature_of_the_state_of_washington,ORG,1
1810039,the_university_of_washington,ORG,1
1810039,washington,GPE,1
1810048,804_amends_the_mental_health_and,ORG,1
1810048,a_department_of_financial,ORG,1
1810048,guardianship_and_advocacy_commission,ORG,1
1810048,hipaa,ORG,1
1810048,lrb103_35575,ORG,1
1810048,the_22_department_of_financial_and_professional_regulation,ORG,1
1810048,the_department_of_financial,ORG,1
1810048,the_department_of_financial_and_professional_regulation,ORG,1
1810048,the_department_of_financial_sb2657_-_3,ORG,1
1810048,the_mental_17_health_treatment_preference_declaration_act,ORG,1
1810048,the_mental_20_health_and_developmental_disabilities_code,ORG,1
1810048,the_mental_health,ORG,1
1810058,1047,ORG,1
1810058,1069,ORG,1
1810058,1111,ORG,1
1810058,1138,ORG,1
1810058,1213,ORG,1
1810058,1313,ORG,1
1810058,1410,ORG,1
1810058,2111,ORG,1
1810058,2132,ORG,1
1810058,394.496_service,ORG,1
1810058,397.305_legislative,ORG,1
1810058,806,ORG,1
1810058,b)1,ORG,1
1810058,counsel.—within_1,ORG,1
1810058,counsel.—within_1_court,ORG,1
1810058,designat,GPE,1
1810058,f.s.,GPE,36
1810058,f.s.,ORG,1
1810058,f.s._865,ORG,1
1810058,f_l_o_r_i_d_a_h,ORG,1
1810058,florida,GPE,51
1810058,florida_rules_of_criminal_procedure,ORG,1
1810058,florida_statutes,GPE,3
1810058,guardian,ORG,1
1810058,inpatient_placement,ORG,1
1810058,medicaid,ORG,3
1810058,provi_de,ORG,1
1810058,s._1136_394.467,ORG,1
1810058,s._1956_775.082,ORG,1
1810058,s._233,ORG,1
1810058,s._2423_397.6971,ORG,1
1810058,s._312_394.467,ORG,1
1810058,s._394.455,ORG,2
1810058,s._394.455_s._394.455(49,ORG,2
1810058,s._394.4599_.,ORG,1
1810058,s._394.4615,ORG,1
1810058,s._394.4625(1)(a,ORG,1
1810058,s._394.463,ORG,2
1810058,s._394.463(1,ORG,1
1810058,s._394.4655,ORG,1
1810058,s._394.4655(7)(b)2_.,ORG,1
1810058,s._394.467,ORG,1
1810058,s._394.467(1,ORG,1
1810058,s._394.467_.,ORG,1
1810058,s._394.467_316_s._394.4655,ORG,1
1810058,s._394.467_s._394.4655(2,ORG,1
1810058,s._397.6772,GPE,1
1810058,s._397.679,ORG,1
1810058,s._397.6818,GPE,1
1810058,s._415_397.6798,ORG,1
1810058,s._468_397.675,ORG,1
1810058,s._561_394.467,ORG,1
1810058,s._57.081,ORG,1
1810058,s._680_119.0712(2)(d,ORG,1
1810058,s._724_394.467,ORG,1
1810058,s._775.082,ORG,2
1810058,s._910,ORG,1
1810058,s._931_394.463(1,ORG,1
1810058,the_704_department_of_law_enforcement,ORG,1
1810058,the_agency_for_health_care_839_administration,ORG,1
1810058,the_agency_for_health_care_administration,ORG,1
1810058,the_agency_for_persons_with_disabilities,ORG,1
1810058,the_court_administrative_law_judge,ORG,1
1810058,the_criminal_county_court,ORG,1
1810058,the_department_of_children_and_families,ORG,1
1810058,the_department_of_health,ORG,2
1810058,the_department_of_highway_705_safety_and_motor_vehicles,ORG,1
1810058,the_department_of_highway_safety_and_motor_677_vehicles,ORG,1
1810058,the_department_of_juvenil,ORG,1
1810058,the_department_of_law_coding,ORG,1
1810058,the_designated_department,ORG,1
1810058,the_justice_2585_administrative_commission,ORG,1
1810058,the_justice_2590_administrative_commission,ORG,1
1810058,the_legislature_of_the_state_of_florida,ORG,1
1810572,394.464_court,ORG,1
1810572,f.s.,GPE,1
1810572,f_l_o_r_i_d_a_h,ORG,1
1810572,families,ORG,1
1810572,florida,GPE,3
1810572,florida_statutes,GPE,2
1810572,hb7023_-_00,ORG,2
1810572,iv,ORG,2
1810572,s._119.07(1,ORG,3
1810572,s._87_119.07(1,ORG,1
1810572,the_department_of_children_107_and_families,ORG,1
1810572,the_department_of_children_and_families,ORG,2
1810572,the_department_of_children_coding_:_words,ORG,1
1810572,the_department_of_corrections,ORG,4
1810572,the_department_of_law_enforcement,ORG,2
1810572,the_legislature_of_the_state_of_florida,ORG,1
1810572,the_open_73_government_sunset_review_act,ORG,1
1810572,the_open_government,ORG,1
1810608,303a_amends_the_community_mental_health_act,ORG,1
1810608,lrb103_36200,ORG,1
1810608,the_community_mental_health_act,ORG,1
1810608,the_department_of_human_services,ORG,1
1810683,101st,ORG,1
1810683,beverly,GPE,1
1810683,georgia,GPE,4
1810683,house,ORG,1
1810683,the_department_of_behavioral_health_and_developmental_disabilities,ORG,1
1810683,the_department_of_community_health,ORG,4
1810683,the_general_assembly_of,ORG,1
1810914,new_york,GPE,1
1810914,the_committee_on_codes,ORG,1
1811154,new_york,GPE,1
1811154,the_committee_on_finance,ORG,1
1811165,new_york,GPE,1
1811165,"the_committee_on_crime_victims_,_crime_and_correction_an_act",ORG,1
1811390,behnke,ORG,1
1811390,committee_on_mental_health,ORG,1
1811390,department_of_health_services,ORG,1
1811390,dhs,ORG,4
1811390,madison,GPE,1
1811390,medical_assistance,ORG,3
1811390,the_federal_department_of_health_and_human_services,ORG,1
1811390,the_legislative_reference_bureau,ORG,1
1811390,wisconsin,GPE,1
1811521,ballweg,ORG,1
1811521,committee_on_mental_health,ORG,1
1811521,madison,GPE,1
1811521,novak,ORG,1
1811521,skw,ORG,2
1811521,the_department_of_children_and_families,ORG,1
1811521,the_department_of_health_services,ORG,1
1811521,the_legislative_reference_bureau,ORG,1
1811521,the_mendota_mental_health_institute,ORG,2
1811521,wisconsin,GPE,1
1812429,139a_amends_the_liquor_control_act,ORG,1
1812429,fetal_alcohol_syndrome,ORG,1
1812429,the_office_of_alcoholism_and_substance_abuse,ORG,1
1812429,the_united_states_surgeon_12_general,GPE,1
1812711,illinois_educational_labor_relations_act,ORG,1
1812711,the_4_emergency_medical_services,ORG,1
1812711,the_illinois_public_labor_relations_act,ORG,1
1812965,centers_for_medicare,ORG,1
1812965,medicaid,ORG,6
1812965,medicaid_12_services,ORG,1
1812965,medicaid_services,ORG,1
1812965,medicare,ORG,1
1812965,new_york,GPE,1
1812965,the_centers_7_for,ORG,1
1812965,the_committee_on_insurance_an_act,ORG,1
1812984,court,ORG,1
1812984,f.s.,GPE,1
1812984,families,ORG,1
1812984,florida,GPE,2
1812984,s._119.07(1,ORG,2
1812984,the_47_department_of_law_enforcement,ORG,1
1812984,"the_committee_on_children_,_families",ORG,1
1812984,the_department_of_children_39,ORG,1
1812984,the_department_of_children_and_families,ORG,1
1812984,the_department_of_corrections,ORG,2
1812984,the_legislature_of_the_state_of_florida,ORG,1
1812984,the_open_government_3_sunset_review_act,ORG,1
1812984,the_open_government_sunset_58_review_act,ORG,1
1813048,develop,ORG,1
1813048,superintendent_of_public,ORG,1
1813048,the_legislature_of_the_state_of_washington,ORG,1
1813048,the_united_states,GPE,1
1813048,the_washington_association_of_educational_service_districts,ORG,2
1813048,washington,GPE,7
1813194,48.43.537,GPE,1
1813194,medicaid,ORG,1
1813194,rcw_18.130.360,ORG,1
1813194,rcw_41.05.017_and,ORG,1
1813194,rcw_71.24.618,ORG,1
1813194,the_behavioral_health_agency,ORG,1
1813194,the_council_on_social_work_education,ORG,1
1813194,the_legislature_of_the_state_of_washington,ORG,1
1813194,washington,GPE,3
1813386,h-2610.1_house,ORG,1
1813386,stearns_1_2_3_4_5,ORG,1
1813386,the_legislature_of_the_state_of_washington,ORG,1
1813386,washington,GPE,11
1813502,p.l.,GPE,2
1813502,rcw_10.77.086_and,ORG,1
1813502,rcw_46.52.020(4)(b,ORG,2
1813502,the_health_care_authority,ORG,2
1813502,the_legislature_of_the_state_of,ORG,1
1813502,the_mental_health_service_agency,ORG,3
1813502,washington,GPE,8
1813524,alaska,GPE,1
1813524,county_council,ORG,1
1813524,develop,ORG,2
1813524,medicaid,ORG,2
1813524,national_behavioral_health_accrediting_bodies,ORG,1
1813524,rcw_35.21.930,ORG,1
1813524,rcw_71.24.916,ORG,1
1813524,the_behavioral_health_administrative_services_organization,ORG,7
1813524,the_department_of_health,ORG,2
1813524,the_legislature_of_the_state_of_washington,ORG,1
1813524,the_united_states,GPE,1
1813524,washington,GPE,7
1813702,bureau_of_prisons,ORG,3
1813702,c_)_review,ORG,1
1813702,cook_county,GPE,2
1813702,council,ORG,18
1813702,f_)_community,ORG,1
1813702,firearm_owner_'s,ORG,2
1813702,g_)_services,ORG,1
1813702,general_6_assembly,ORG,1
1813702,house,ORG,2
1813702,ilcs_405/5_-_715,ORG,2
1813702,ilcs_405/5_-_750,ORG,1
1813702,illinois,GPE,3
1813702,illinois_sentencing_policy_advisory_council,ORG,1
1813702,juvenile_2_justice,ORG,1
1813702,juvenile_justice,ORG,2
1813702,lrb103_35384_rlc_65449,ORG,1
1813702,methamphetamine_control,ORG,1
1813702,section,ORG,1
1813702,sex_offender_management_board_act,ORG,1
1813702,supreme_court,ORG,1
1813702,the_103rd_general_assembly,ORG,1
1813702,the_13_council,ORG,1
1813702,the_17_department_of_juvenile_justice,ORG,1
1813702,the_19_department_of_corrections,ORG,1
1813702,the_21_department_of_juvenile_justice,ORG,1
1813702,the_4_juvenile_court_act,ORG,1
1813702,the_7_department,ORG,1
1813702,the_7_department_of_juvenile_justice,ORG,1
1813702,the_administrative_8_office_of_the_illinois_courts,ORG,1
1813702,the_administrative_office_of_7_the_illinois_courts,ORG,1
1813702,the_cook_county_public_defender,ORG,1
1813702,the_cook_county_sheriff,ORG,1
1813702,the_council_21,ORG,1
1813702,the_department_4_of_juvenile_justice,ORG,1
1813702,the_department_of_10_juvenile_justice,ORG,1
1813702,the_department_of_20_corrections,ORG,1
1813702,the_department_of_22_juvenile_justice,ORG,1
1813702,the_department_of_23_juvenile_justice,ORG,1
1813702,the_department_of_26_corrections,ORG,1
1813702,the_department_of_2_juvenile_justice,ORG,1
1813702,the_department_of_3_juvenile_justice,ORG,1
1813702,the_department_of_5_juvenile_justice,ORG,1
1813702,the_department_of_corrections,ORG,1
1813702,the_department_of_human_services,ORG,1
1813702,the_department_of_juvenile_6_justice,ORG,1
1813702,the_department_of_juvenile_8_justice,ORG,1
1813702,the_department_of_juvenile_hb4453_-_9,ORG,1
1813702,the_department_of_juvenile_justice,ORG,11
1813702,the_department_of_juvenile_justice_4,ORG,1
1813702,the_firearm_3_owners_identification_card_act,ORG,1
1813702,the_firearm_owners_identification_card_act,ORG,1
1813702,the_humane_care_for_animals_3_act,ORG,1
1813702,the_illinois_14_department_of_corrections,ORG,1
1813702,the_illinois_4_state_police_under_section_10,ORG,1
1813702,the_illinois_5_controlled_substances_act,ORG,1
1813702,the_illinois_7_criminal_justice_information_authority,ORG,1
1813702,the_illinois_9_controlled_substances_act,ORG,1
1813702,the_illinois_controlled_substances_act,ORG,1
1813702,the_illinois_criminal_7_justice_information_authority,ORG,1
1813702,the_illinois_department_9_of_corrections,ORG,1
1813702,the_illinois_department_of_8_corrections,ORG,1
1813702,the_illinois_department_of_corrections,ORG,1
1813702,the_illinois_general_assembly,ORG,1
1813702,the_illinois_sentencing_policy_advisory_council,ORG,1
1813702,the_illinois_state_5_police,ORG,1
1813702,the_illinois_supreme_court,ORG,1
1813702,the_interstate_commission,ORG,1
1813702,the_interstate_compact_for_juveniles,ORG,1
1813702,the_methamphetamine_control_and_community_11_protection_act,ORG,1
1813702,the_methamphetamine_control_and_community_protection_act,ORG,1
1813702,the_sentencing_policy_advisory_council,ORG,2
